lt_label,ref_period,sex,x,n,nMx,nqx,npx,lx,ndx,nLx,Tx,ex
Adjusted,2017.5,Females,75,5,0.0588235294117647,0.256410256410256,0.743589743589744,66324.7852421574,17006.3551902968,289108.038235045,732580.619785907,11.0453523085102
Adjusted,2017.5,Females,80,Inf,0.111209648811635,1,0,49318.4300518606,49318.4300518606,443472.581550862,443472.581550862,8.99202551834131
Adjusted,2017.5,Males,0,1,0.0160606584970879,0.0158240565978712,0.984175943402129,1e+05,1582.40565978712,98526.8231731622,7518675.52079986,75.1867552079986
Adjusted,2017.5,Males,1,4,0.000677032909438752,0.00270378552572925,0.997296214474271,98417.5943402129,266.10006705416,393038.600257634,7420148.6976267,75.3945343550718
Adjusted,2017.5,Males,5,5,0.000306261262223742,0.00153013475861235,0.998469865241388,98151.4942731587,150.185012997101,490382.008833301,7027110.09736907,71.5945299601084
Adjusted,2017.5,Males,10,5,0.000341751819828441,0.0017073004165813,0.998292699583419,98001.3092601616,167.317676125387,489588.252110495,6536728.08853576,66.7004159218208
Adjusted,2017.5,Males,15,5,0.000502703312712238,0.0025103616457726,0.997489638354227,97833.9915840362,245.598700125404,488555.961169868,6047139.83642527,61.8102127748818
Adjusted,2017.5,Males,20,5,0.000679644150495532,0.00339245659427738,0.996607543405723,97588.3928839109,331.064386963955,487114.303452144,5558583.8752554,56.9594775668432
Adjusted,2017.5,Males,25,5,0.00073070984926163,0.00364688720530799,0.996353112794692,97257.3284969469,354.686506917951,485399.92621744,5071469.57180326,52.1448578752856
Adjusted,2017.5,Males,30,5,0.00090311986863711,0.00450542699160352,0.995494573008397,96902.6419900289,436.587778779569,483421.740503196,4586069.64558582,47.3265697550095
Adjusted,2017.5,Males,35,5,0.00105732352026537,0.0052726802791419,0.994727319720858,96466.0542112494,508.634661646288,481058.684402131,4102647.90508262,42.5294466393153
Adjusted,2017.5,Males,40,5,0.00127644950660317,0.00636194577664677,0.993638054223353,95957.4195496031,610.475900041519,478260.907997912,3621589.22068049,37.741627877023
Adjusted,2017.5,Males,45,5,0.00292247414734408,0.0145063844032456,0.985493615596754,95346.9436495616,1383.13941625514,473276.86970717,3143328.31268258,32.9672687174492
Adjusted,2017.5,Males,50,5,0.00382332226582151,0.0189356188957544,0.981064381104246,93963.8042333064,1779.26278695717,465370.864199139,2670051.44297541,28.4157443896783
Adjusted,2017.5,Males,55,5,0.00805512422360248,0.0394805689007278,0.960519431099272,92184.5414463493,3639.49814015459,451823.96188136,2204680.57877627,23.9159466889509
Adjusted,2017.5,Males,60,5,0.014179467574894,0.0684701617775391,0.931529838222461,88545.0433061947,6062.69343977435,427568.482931538,1752856.61689491,19.7962138979752
Adjusted,2017.5,Males,65,5,0.0231383711321274,0.109365506466453,0.890634493533547,82482.3498664203,9020.72396768419,389859.939412891,1325288.13396337,16.0675360984461
Adjusted,2017.5,Males,70,5,0.039624777616044,0.180266352733427,0.819733647266574,73461.6258987361,13242.6593666326,334201.481077099,935428.194550482,12.7335623613876
Adjusted,2017.5,Males,75,5,0.0580756013745704,0.253563390847712,0.746436609152288,60218.9665321035,15269.3253472251,262921.519292455,601226.713473383,9.98400916018478
Adjusted,2017.5,Males,80,Inf,0.132867132867133,1,0,44949.6411848785,44949.6411848785,338305.194180928,338305.194180928,7.52631578947368
Adjusted,2017.5,Both,0,1,0.0148615035120868,0.0146592586399247,0.985340741360075,1e+05,1465.92586399247,98639.135858646,7661193.00419395,76.6119300419395
Adjusted,2017.5,Both,1,4,0.000608824032299137,0.00243169647879992,0.9975683035212,98534.0741360075,239.60496111834,393553.717341785,7562553.8683353,76.7506462576249
Adjusted,2017.5,Both,5,5,0.000288077248461157,0.00143934963260145,0.998560650367398,98294.4691748892,141.480108093631,491118.645604212,7169000.15099352,72.9339118586435
Adjusted,2017.5,Both,10,5,0.000249360194238467,0.00124602419910155,0.998753975800898,98152.9890667956,122.300999591377,490459.192834999,6677881.50538931,68.035437013995
Adjusted,2017.5,Both,15,5,0.000372865868068502,0.00186259309686271,0.998137406903137,98030.6880672042,182.591282874676,489696.962128834,6187422.31255431,63.1171976301193
Adjusted,2017.5,Both,20,5,0.000467977002273031,0.00233715067944309,0.997662849320557,97848.0967843295,228.685745881709,488668.769556943,5697725.35042547,58.2303134928013
Adjusted,2017.5,Both,25,5,0.000511734183843481,0.00255540170320495,0.997444598296795,97619.4110384478,249.456809233514,487473.413169155,5209056.58086853,53.3608687601785
Adjusted,2017.5,Both,30,5,0.000679759545298193,0.00339303161242585,0.996606968387574,97369.9542292143,330.379332800183,486023.822814071,4721583.16769937,48.4911716871562
Adjusted,2017.5,Both,35,5,0.000906496904519093,0.00452223604016568,0.995477763959834,97039.5748964141,438.835862918921,484100.784824773,4235559.3448853,43.6477524701298
Adjusted,2017.5,Both,40,5,0.00109900965646687,0.0054799918723716,0.994520008127628,96600.7390334952,529.371264768644,481680.267005554,3751458.56006053,38.8346776390578
Adjusted,2017.5,Both,45,5,0.00235948839782602,0.0117282602541393,0.988271739745861,96071.3677687265,1126.75000416275,477539.963833226,3269778.29305498,34.0348885312671
Adjusted,2017.5,Both,50,5,0.00322591895096603,0.0160005535326628,0.983999446467337,94944.6177645638,1519.16643918011,470925.172724869,2792238.32922175,29.4091270781217
Adjusted,2017.5,Both,55,5,0.00725682190963766,0.0356375707869557,0.964362429213044,93425.4513253837,3329.45613491164,458803.616289639,2321313.15649688,24.8466892433003
Adjusted,2017.5,Both,60,5,0.0115107913669065,0.0559440559440559,0.944055944055944,90095.995190472,5040.33539527116,437879.137464182,1862509.54020724,20.6725008838596
Adjusted,2017.5,Both,65,5,0.020454954144938,0.0972991467613284,0.902700853238672,85055.6597952009,8275.84312529487,404588.691162767,1424630.40274306,16.7493898251253
Adjusted,2017.5,Both,70,5,0.0387442572741194,0.176614310645724,0.823385689354276,76779.816669906,13560.4143926605,349998.047367879,1020041.71158029,13.2852845424949
Adjusted,2017.5,Both,75,5,0.0585272900503607,0.255283780574685,0.744716219425315,63219.4022772455,16138.8880190071,275749.79133871,670043.664212414,10.598702931008
Adjusted,2017.5,Both,80,Inf,0.119404630650496,1,0,47080.5142582384,47080.5142582384,394293.872873705,394293.872873705,8.37488457987073
Adjusted,2018.5,Females,0,1,0.0131015428791242,0.0129451871102576,0.987054812889742,1e+05,1294.51871102576,98806.5850693378,7646885.87124776,76.4688587124776
Adjusted,2018.5,Females,1,4,0.000516135145317266,0.0020618889781243,0.997938111021876,98705.4812889743,203.51974395019,394314.833618019,7548079.28617842,76.4707206490423
Adjusted,2018.5,Females,5,5,0.000403078050567974,0.00201336139837101,0.997986638601629,98501.9615450241,198.320047038577,492014.007607524,7153764.4525604,72.6256040017081
Adjusted,2018.5,Females,10,5,0.000533498545786222,0.00266393970902904,0.997336060290971,98303.6414979855,261.874974128638,490863.520054606,6661750.44495287,67.7670770221609
Adjusted,2018.5,Females,15,5,0.000982121170519468,0.00489857835881823,0.995101421641182,98041.7665238569,480.265275754075,489008.169429899,6170886.92489827,62.9414089901847
Adjusted,2018.5,Females,20,5,0.00132945314462775,0.00662524583835444,0.993374754161646,97561.5012481028,646.368930127604,486191.583915195,5681878.75546837,58.2389434641758
Adjusted,2018.5,Females,25,5,0.00154408121406266,0.00769071833604995,0.99230928166395,96915.1323179752,745.346985158559,482712.29412698,5195687.17155318,53.610690583451
Adjusted,2018.5,Females,30,5,0.00133759724485717,0.00666569618216505,0.993334303817835,96169.7853328166,641.038570932588,479246.330236752,4712974.8774262,49.0068149899255
Adjusted,2018.5,Females,35,5,0.0011650868878357,0.00580851587496924,0.994191484125031,95528.746761884,554.880242082319,476256.533204214,4233728.54718944,44.3188955230668
Adjusted,2018.5,Females,40,5,0.0015260258947519,0.00760113066818689,0.992398869331813,94973.8665198017,721.908769479953,473064.560675309,3757472.01398523,39.5632204065506
Adjusted,2018.5,Females,45,5,0.0023689197725837,0.0117748645890572,0.988225135410943,94251.9577503218,1109.80403976358,468485.2786522,3284407.45330992,34.847100598276
Adjusted,2018.5,Females,50,5,0.00600952990541213,0.0296029007339417,0.970397099266058,93142.1537105582,2757.2779304392,458817.573726693,2815922.17465772,30.232521607867
Adjusted,2018.5,Females,55,5,0.0105318337781167,0.0513082441436631,0.948691755856337,90384.875780119,4637.48927342101,440330.655717042,2357104.60093103,26.0785289639077
Adjusted,2018.5,Females,60,5,0.0161416297839104,0.0775775775775776,0.922422422422422,85747.386506698,6652.07452879789,412106.746211495,1916773.94521399,22.3537302220198
Adjusted,2018.5,Females,65,5,0.0224529416729974,0.106297953964194,0.893702046035806,79095.3119779001,8407.66983141042,374457.385310974,1504667.19900249,19.0234687919672
Adjusted,2018.5,Females,70,5,0.0381029590595865,0.173945225758697,0.826054774241303,70687.6421464897,12295.7778715211,322698.766053645,1130209.81369152,15.9887892617683
Adjusted,2018.5,Females,75,5,0.0488671701466015,0.217735550277118,0.782264449722882,58391.8642749685,12713.9846996171,260174.3596258,807511.047637872,13.8291705131264
Adjusted,2018.5,Females,80,Inf,0.0834548104956268,1,0,45677.8795753515,45677.8795753515,547336.688012072,547336.688012072,11.9825327510917
Adjusted,2018.5,Males,0,1,0.0154970958300876,0.0152755274402172,0.984724472559783,1e+05,1527.55274402172,98570.2586323288,7583804.94518329,75.8380494518329
Adjusted,2018.5,Males,1,4,0.000651340476546725,0.00260134801487904,0.997398651985121,98472.4472559783,256.16110518962,393282.95171787,7485234.68655096,76.0134930646454
